,Open_kospi,High_kospi,Low_kospi,Close_kospi,Volume_kospi,Dividends_kospi,Stock Splits_kospi,Open_snp,High_snp,Low_snp,Close_snp,Volume_snp,Dividends_snp,Stock Splits_snp,kospi_rise,snp_rise
2023-08-22,2528.389892578125,2533.429931640625,2509.530029296875,2515.739990234375,471000,0.0,0.0,4380.27978515625,4407.5498046875,4360.2998046875,4399.77001953125,3726850000,0.0,0.0,0,1
2023-08-23,2510.0,2517.510009765625,2499.889892578125,2505.5,546200,0.0,0.0,4415.330078125,4418.58984375,4382.77001953125,4387.5498046875,3522760000,0.0,0.0,0,0
2023-08-24,2531.780029296875,2539.43994140625,2520.72998046875,2537.679931640625,440300,0.0,0.0,4396.43994140625,4443.18017578125,4396.43994140625,4436.009765625,3837270000,0.0,0.0,1,1
2023-08-25,2505.389892578125,2526.3701171875,2502.050048828125,2519.139892578125,576400,0.0,0.0,4455.16015625,4458.2998046875,4375.5498046875,4376.31005859375,3723470000,0.0,0.0,1,0
2023-08-28,2519.139892578125,2543.409912109375,2519.139892578125,2543.409912109375,483000,0.0,0.0,4389.3798828125,4418.4599609375,4356.2900390625,4405.7099609375,3296180000,0.0,0.0,1,1
2023-08-29,2550.760009765625,2556.97998046875,2545.27001953125,2552.159912109375,440700,0.0,0.0,4426.02978515625,4439.56005859375,4414.97998046875,4433.31005859375,2957230000,0.0,0.0,1,1
2023-08-30,2575.419921875,2578.6201171875,2561.219970703125,2561.219970703125,363000,0.0,0.0,4432.75,4500.14013671875,4431.68017578125,4497.6298828125,3354820000,0.0,0.0,0,1
2023-08-31,2564.449951171875,2568.06005859375,2547.719970703125,2556.27001953125,471900,0.0,0.0,4500.33984375,4521.64990234375,4493.58984375,4514.8701171875,3064110000,0.0,0.0,0,1
2023-09-01,2551.929931640625,2568.419921875,2551.0400390625,2563.7099609375,492400,0.0,0.0,4517.009765625,4532.259765625,4507.39013671875,4507.66015625,3946360000,0.0,0.0,1,0
2023-09-04,2566.929931640625,2584.550048828125,2560.320068359375,2584.550048828125,342100,0.0,0.0,4530.60009765625,4541.25,4501.35009765625,4515.77001953125,3246260000,0.0,0.0,1,0
2023-09-06,2577.409912109375,2585.97998046875,2560.090087890625,2563.340087890625,421500,0.0,0.0,4510.06005859375,4514.2900390625,4496.009765625,4496.830078125,3526250000,0.0,0.0,0,0
2023-09-07,2554.8701171875,2562.419921875,2539.239990234375,2548.260009765625,376600,0.0,0.0,4490.35009765625,4490.35009765625,4442.3798828125,4465.47998046875,3418850000,0.0,0.0,0,0
2023-09-08,2546.070068359375,2550.9599609375,2530.050048828125,2547.679931640625,395800,0.0,0.0,4434.5498046875,4457.81005859375,4430.4599609375,4451.14013671875,3763760000,0.0,0.0,1,1
2023-09-11,2549.8798828125,2556.889892578125,2540.43994140625,2556.8798828125,410300,0.0,0.0,4451.2998046875,4473.52978515625,4448.3798828125,4457.490234375,3259290000,0.0,0.0,1,1
2023-09-12,2566.419921875,2568.550048828125,2535.14990234375,2536.580078125,358700,0.0,0.0,4480.97998046875,4490.77001953125,4467.89013671875,4487.4599609375,3369920000,0.0,0.0,0,1
2023-09-13,2536.219970703125,2549.3798828125,2528.179931640625,2534.699951171875,417000,0.0,0.0,4473.27001953125,4487.10986328125,4456.830078125,4461.89990234375,3435740000,0.0,0.0,0,0
2023-09-14,2544.889892578125,2572.889892578125,2541.110107421875,2572.889892578125,411800,0.0,0.0,4462.64990234375,4479.39013671875,4453.52001953125,4467.43994140625,3529430000,0.0,0.0,1,1
2023-09-15,2574.97998046875,2611.0,2572.3701171875,2601.280029296875,441100,0.0,0.0,4487.77978515625,4511.990234375,4478.68994140625,4505.10009765625,3648720000,0.0,0.0,1,1
2023-09-18,2588.68994140625,2596.550048828125,2573.260009765625,2574.719970703125,415900,0.0,0.0,4497.97998046875,4497.97998046875,4447.2099609375,4450.31982421875,6932230000,0.0,0.0,0,0
2023-09-19,2579.360107421875,2583.25,2555.4599609375,2559.2099609375,461800,0.0,0.0,4445.1298828125,4466.35986328125,4442.10986328125,4453.52978515625,3161230000,0.0,0.0,0,1
2023-09-20,2556.550048828125,2566.6201171875,2551.1201171875,2559.739990234375,414700,0.0,0.0,4445.41015625,4449.85009765625,4416.60986328125,4443.9501953125,3614880000,0.0,0.0,1,0
2023-09-21,2544.81005859375,2549.6298828125,2514.9599609375,2514.969970703125,394700,0.0,0.0,4452.81005859375,4461.02978515625,4401.3798828125,4402.2001953125,3308450000,0.0,0.0,0,0
2023-09-22,2491.449951171875,2513.260009765625,2486.139892578125,2508.1298828125,433200,0.0,0.0,4374.35986328125,4375.7001953125,4329.169921875,4330.0,3662340000,0.0,0.0,1,0
2023-09-25,2504.10009765625,2509.3798828125,2486.43994140625,2495.760009765625,438600,0.0,0.0,4341.740234375,4357.39990234375,4316.490234375,4320.06005859375,3349570000,0.0,0.0,0,0
2023-09-26,2493.639892578125,2495.0,2461.590087890625,2462.969970703125,427500,0.0,0.0,4310.6201171875,4338.509765625,4302.7001953125,4337.43994140625,3195650000,0.0,0.0,0,1
2023-09-27,2447.989990234375,2469.719970703125,2445.510009765625,2465.070068359375,366200,0.0,0.0,4312.8798828125,4313.009765625,4265.97998046875,4273.52978515625,3472340000,0.0,0.0,1,0
2023-10-04,2435.780029296875,2435.780029296875,2402.840087890625,2405.68994140625,424900,0.0,0.0,4269.75,4281.14990234375,4216.4501953125,4229.4501953125,3953830000,0.0,0.0,0,0
2023-10-05,2423.35009765625,2426.610107421875,2402.5,2403.60009765625,451700,0.0,0.0,4233.830078125,4268.5,4220.47998046875,4263.75,3777600000,0.0,0.0,0,1
2023-10-06,2408.81005859375,2421.179931640625,2403.919921875,2408.72998046875,289400,0.0,0.0,4259.31005859375,4267.1298828125,4225.91015625,4258.18994140625,3581470000,0.0,0.0,0,0
2023-10-10,2436.580078125,2448.239990234375,2402.43994140625,2402.580078125,415500,0.0,0.0,4289.02001953125,4341.72998046875,4283.7900390625,4335.66015625,3174630000,0.0,0.0,0,1
2023-10-11,2436.52001953125,2463.56005859375,2436.52001953125,2450.080078125,446900,0.0,0.0,4339.75,4385.4599609375,4339.64013671875,4358.240234375,3520240000,0.0,0.0,1,1
2023-10-12,2465.18994140625,2479.820068359375,2464.840087890625,2479.820068359375,515500,0.0,0.0,4366.58984375,4378.64013671875,4345.33984375,4376.9501953125,3601660000,0.0,0.0,1,1
2023-10-13,2460.85009765625,2466.6201171875,2452.830078125,2456.14990234375,582400,0.0,0.0,4380.93994140625,4385.85009765625,4325.43017578125,4349.60986328125,3713140000,0.0,0.0,0,0
2023-10-16,2442.429931640625,2453.77001953125,2422.52001953125,2436.239990234375,788400,0.0,0.0,4360.490234375,4377.10009765625,4311.97021484375,4327.77978515625,3566560000,0.0,0.0,0,0
2023-10-17,2454.139892578125,2466.8701171875,2449.419921875,2460.169921875,508800,0.0,0.0,4342.3701171875,4383.330078125,4342.3701171875,4373.6298828125,3409960000,0.0,0.0,1,1
2023-10-18,2452.050048828125,2465.330078125,2450.780029296875,2462.60009765625,911500,0.0,0.0,4345.22998046875,4393.56982421875,4337.5400390625,4373.2001953125,3794850000,0.0,0.0,1,1
2023-10-19,2431.919921875,2433.449951171875,2412.550048828125,2415.800048828125,756900,0.0,0.0,4357.35009765625,4364.2001953125,4303.83984375,4314.60009765625,3686030000,0.0,0.0,0,0
2023-10-20,2391.5400390625,2394.669921875,2364.010009765625,2375.0,520600,0.0,0.0,4321.35986328125,4339.5400390625,4269.68994140625,4278.0,3969730000,0.0,0.0,0,0
2023-10-23,2370.070068359375,2375.7900390625,2354.699951171875,2357.02001953125,395900,0.0,0.0,4273.85009765625,4276.56005859375,4223.02978515625,4224.16015625,4004030000,0.0,0.0,0,0
2023-10-24,2371.550048828125,2384.139892578125,2326.669921875,2383.510009765625,444200,0.0,0.0,4210.39990234375,4255.83984375,4189.22021484375,4217.0400390625,3776100000,0.0,0.0,1,1
2023-10-25,2389.22998046875,2389.89990234375,2362.68994140625,2363.169921875,440800,0.0,0.0,4235.7900390625,4259.3798828125,4219.43017578125,4247.68017578125,3821820000,0.0,0.0,0,1
2023-10-26,2325.820068359375,2330.550048828125,2299.080078125,2299.080078125,531100,0.0,0.0,4232.419921875,4232.419921875,4181.419921875,4186.77001953125,3869370000,0.0,0.0,0,0
2023-10-27,2311.590087890625,2321.840087890625,2293.050048828125,2302.81005859375,514900,0.0,0.0,4175.990234375,4183.60009765625,4127.89990234375,4137.22998046875,4277640000,0.0,0.0,0,0
2023-10-30,2292.340087890625,2317.75,2292.340087890625,2310.550048828125,444800,0.0,0.0,4152.93017578125,4156.7001953125,4103.77978515625,4117.3701171875,4019500000,0.0,0.0,1,0
2023-10-31,2318.389892578125,2322.449951171875,2273.969970703125,2277.989990234375,395000,0.0,0.0,4139.39013671875,4177.47021484375,4132.93994140625,4166.81982421875,3911140000,0.0,0.0,0,1
2023-11-01,2292.889892578125,2312.14990234375,2288.639892578125,2301.56005859375,358200,0.0,0.0,4171.330078125,4195.5498046875,4153.1201171875,4193.7998046875,4249470000,0.0,0.0,1,1
2023-11-02,2334.9599609375,2351.909912109375,2333.409912109375,2343.1201171875,377500,0.0,0.0,4201.27001953125,4245.64013671875,4197.740234375,4237.85986328125,4224900000,0.0,0.0,1,1
2023-11-03,2365.590087890625,2370.280029296875,2351.830078125,2368.340087890625,578700,0.0,0.0,4268.259765625,4319.72021484375,4268.259765625,4317.77978515625,4669780000,0.0,0.0,1,1
2023-11-06,2399.800048828125,2502.3701171875,2395.030029296875,2502.3701171875,528600,0.0,0.0,4334.22998046875,4373.6201171875,4334.22998046875,4358.33984375,4570960000,0.0,0.0,1,1
2023-11-07,2476.35009765625,2476.35009765625,2418.739990234375,2443.9599609375,457700,0.0,0.0,4364.27001953125,4372.2099609375,4347.52978515625,4365.97998046875,3656340000,0.0,0.0,0,1
2023-11-08,2460.219970703125,2468.429931640625,2418.139892578125,2421.6201171875,467200,0.0,0.0,4366.2099609375,4386.259765625,4355.41015625,4378.3798828125,3791230000,0.0,0.0,0,1
2023-11-09,2425.929931640625,2437.89990234375,2413.0400390625,2427.080078125,395000,0.0,0.0,4384.3701171875,4391.2001953125,4359.759765625,4382.77978515625,3729510000,0.0,0.0,1,0
2023-11-10,2406.39990234375,2413.6201171875,2393.639892578125,2409.659912109375,312500,0.0,0.0,4391.41015625,4393.39990234375,4343.93994140625,4347.35009765625,3900780000,0.0,0.0,1,0
2023-11-13,2431.239990234375,2435.320068359375,2399.0400390625,2403.760009765625,307100,0.0,0.0,4364.14990234375,4418.02978515625,4353.33984375,4415.240234375,3665080000,0.0,0.0,0,1
2023-11-14,2424.929931640625,2442.3701171875,2422.969970703125,2433.25,307000,0.0,0.0,4406.66015625,4421.759765625,4393.81982421875,4411.5498046875,3326240000,0.0,0.0,1,1
2023-11-15,2482.2099609375,2487.419921875,2468.429931640625,2486.669921875,419800,0.0,0.0,4458.97021484375,4508.669921875,4458.97021484375,4495.7001953125,4700350000,0.0,0.0,1,1
2023-11-16,2483.47998046875,2491.97998046875,2472.68994140625,2488.179931640625,407400,0.0,0.0,4505.2998046875,4521.169921875,4495.31005859375,4502.8798828125,4347170000,0.0,0.0,1,0
2023-11-17,2477.429931640625,2481.10009765625,2463.590087890625,2469.85009765625,388200,0.0,0.0,4497.080078125,4511.990234375,4487.830078125,4508.240234375,3964520000,0.0,0.0,0,1
2023-11-20,2464.719970703125,2499.75,2464.0400390625,2491.199951171875,323800,0.0,0.0,4509.5498046875,4520.1201171875,4499.66015625,4514.02001953125,3777240000,0.0,0.0,1,1
2023-11-21,2504.699951171875,2517.739990234375,2500.909912109375,2510.419921875,345100,0.0,0.0,4511.7001953125,4557.10986328125,4510.35986328125,4547.3798828125,3644790000,0.0,0.0,1,1
2023-11-22,2493.169921875,2516.719970703125,2490.429931640625,2511.699951171875,439500,0.0,0.0,4538.77001953125,4542.14013671875,4525.509765625,4538.18994140625,3511080000,0.0,0.0,1,0
2023-11-23,2515.830078125,2522.199951171875,2507.300048828125,2514.9599609375,360900,0.0,0.0,4553.0400390625,4568.43017578125,4545.0498046875,4556.6201171875,3042810000,0.0,0.0,0,1
2023-11-27,2501.830078125,2511.3701171875,2489.179931640625,2495.659912109375,364700,0.0,0.0,4555.83984375,4560.31005859375,4552.7998046875,4559.33984375,1639500000,0.0,0.0,0,1
2023-11-28,2506.139892578125,2522.449951171875,2502.260009765625,2521.760009765625,442400,0.0,0.0,4554.85986328125,4560.52001953125,4546.31982421875,4550.43017578125,3403990000,0.0,0.0,1,0
2023-11-29,2518.800048828125,2523.97998046875,2501.43994140625,2519.81005859375,579300,0.0,0.0,4545.5498046875,4568.14013671875,4540.509765625,4554.89013671875,3586240000,0.0,0.0,1,1
2023-11-30,2512.110107421875,2535.2900390625,2507.800048828125,2535.2900390625,664300,0.0,0.0,4571.83984375,4587.64013671875,4547.14990234375,4550.580078125,4418760000,0.0,0.0,1,0
2023-12-01,2520.489990234375,2520.489990234375,2504.06005859375,2505.010009765625,516600,0.0,0.0,4554.8701171875,4569.89013671875,4537.240234375,4567.7998046875,5399300000,0.0,0.0,0,1
2023-12-04,2522.219970703125,2525.6298828125,2510.52001953125,2514.949951171875,498900,0.0,0.0,4559.43017578125,4599.39013671875,4554.7099609375,4594.6298828125,4397120000,0.0,0.0,0,1
2023-12-05,2507.449951171875,2509.739990234375,2492.550048828125,2494.280029296875,427100,0.0,0.0,4564.3701171875,4572.3701171875,4546.72021484375,4569.77978515625,4369910000,0.0,0.0,0,1
2023-12-06,2503.570068359375,2509.669921875,2495.3798828125,2495.3798828125,391000,0.0,0.0,4557.25,4578.56005859375,4551.68017578125,4567.18017578125,3909950000,0.0,0.0,0,1
2023-12-07,2493.139892578125,2499.72998046875,2481.0,2492.070068359375,446900,0.0,0.0,4586.22998046875,4590.740234375,4546.5,4549.33984375,4245680000,0.0,0.0,0,0
2023-12-08,2510.239990234375,2521.580078125,2507.139892578125,2517.85009765625,431800,0.0,0.0,4568.83984375,4590.919921875,4565.22021484375,4585.58984375,3818880000,0.0,0.0,1,1
2023-12-11,2524.7900390625,2528.889892578125,2512.449951171875,2525.360107421875,435000,0.0,0.0,4576.2001953125,4609.22998046875,4574.06005859375,4604.3701171875,3707010000,0.0,0.0,1,1
2023-12-12,2535.110107421875,2543.06005859375,2529.739990234375,2535.27001953125,378000,0.0,0.0,4593.39013671875,4623.7099609375,4593.39013671875,4622.43994140625,3823210000,0.0,0.0,1,1
2023-12-13,2531.22998046875,2531.22998046875,2509.889892578125,2510.659912109375,377900,0.0,0.0,4618.2998046875,4643.93017578125,4608.08984375,4643.7001953125,3808380000,0.0,0.0,0,1
2023-12-14,2547.739990234375,2549.64990234375,2532.159912109375,2544.179931640625,530100,0.0,0.0,4646.2001953125,4709.68994140625,4643.22998046875,4707.08984375,5063650000,0.0,0.0,0,1
2023-12-15,2558.43994140625,2574.22998046875,2555.300048828125,2563.56005859375,465300,0.0,0.0,4721.0400390625,4738.56982421875,4694.33984375,4719.5498046875,6314040000,0.0,0.0,1,0
2023-12-18,2568.77001953125,2573.1298828125,2556.050048828125,2566.860107421875,383000,0.0,0.0,4714.22998046875,4725.52978515625,4704.68994140625,4719.18994140625,8218980000,0.0,0.0,0,1
2023-12-19,2564.81005859375,2570.06005859375,2556.52001953125,2568.550048828125,392500,0.0,0.0,4725.580078125,4749.52001953125,4725.580078125,4740.56005859375,4060340000,0.0,0.0,1,1
2023-12-20,2586.989990234375,2615.3798828125,2584.85009765625,2614.300048828125,570400,0.0,0.0,4743.72021484375,4768.68994140625,4743.72021484375,4768.3701171875,4026970000,0.0,0.0,1,1
2023-12-21,2598.3701171875,2610.81005859375,2587.159912109375,2600.02001953125,578300,0.0,0.0,4764.72998046875,4778.009765625,4697.81982421875,4698.35009765625,4201320000,0.0,0.0,1,0
2023-12-22,2617.719970703125,2621.3701171875,2599.510009765625,2599.510009765625,466000,0.0,0.0,4724.2900390625,4748.7099609375,4708.35009765625,4746.75,3431180000,0.0,0.0,0,1
2023-12-27,2599.35009765625,2613.5,2590.080078125,2613.5,349700,0.0,0.0,4758.85986328125,4784.72021484375,4758.4501953125,4774.75,2513910000,0.0,0.0,1,1
2023-12-28,2616.27001953125,2655.280029296875,2611.719970703125,2655.280029296875,460100,0.0,0.0,4773.4501953125,4785.39013671875,4768.89990234375,4781.580078125,2748450000,0.0,0.0,1,1
2024-01-03,2643.5400390625,2643.719970703125,2607.31005859375,2607.31005859375,463100,0.0,0.0,4745.2001953125,4754.330078125,4722.669921875,4742.830078125,3743050000,0.0,0.0,0,0
2024-01-04,2592.43994140625,2602.639892578125,2580.090087890625,2587.02001953125,770200,0.0,0.0,4725.06982421875,4729.2900390625,4699.7099609375,4704.81005859375,3950760000,0.0,0.0,0,0
2024-01-05,2586.889892578125,2592.2900390625,2572.60009765625,2578.080078125,520500,0.0,0.0,4697.419921875,4726.77978515625,4687.52978515625,4688.68017578125,3715480000,0.0,0.0,0,0
2024-01-08,2584.22998046875,2591.679931640625,2566.340087890625,2567.820068359375,320100,0.0,0.0,4690.56982421875,4721.490234375,4682.10986328125,4697.240234375,3844370000,0.0,0.0,0,1
2024-01-09,2598.31005859375,2599.3701171875,2556.0,2561.239990234375,790300,0.0,0.0,4703.7001953125,4764.5400390625,4699.81982421875,4763.5400390625,3742320000,0.0,0.0,0,1
2024-01-10,2563.969970703125,2568.18994140625,2539.820068359375,2541.97998046875,570000,0.0,0.0,4741.93017578125,4765.47021484375,4730.35009765625,4756.5,3529960000,0.0,0.0,0,1
2024-01-11,2543.030029296875,2557.300048828125,2540.27001953125,2540.27001953125,788400,0.0,0.0,4759.93994140625,4790.7998046875,4756.2001953125,4783.4501953125,3498680000,0.0,0.0,0,1
2024-01-12,2536.550048828125,2543.830078125,2517.760009765625,2525.050048828125,790200,0.0,0.0,4792.1298828125,4798.5,4739.580078125,4780.240234375,3759890000,0.0,0.0,0,0
2024-01-15,2525.68994140625,2536.06005859375,2515.840087890625,2525.989990234375,800000,0.0,0.0,4791.18017578125,4802.39990234375,4768.97998046875,4783.830078125,3486340000,0.0,0.0,1,0
2024-01-17,2501.22998046875,2503.909912109375,2435.340087890625,2435.89990234375,965600,0.0,0.0,4772.35009765625,4782.33984375,4747.1201171875,4765.97998046875,4260550000,0.0,0.0,0,0
2024-01-18,2439.9599609375,2453.969970703125,2429.1201171875,2440.0400390625,570000,0.0,0.0,4739.1298828125,4744.22998046875,4714.81982421875,4739.2099609375,3928600000,0.0,0.0,1,1
2024-01-19,2468.429931640625,2479.0,2455.5,2472.739990234375,518800,0.0,0.0,4760.10009765625,4785.7900390625,4740.56982421875,4780.93994140625,4019000000,0.0,0.0,1,1
2024-01-22,2489.570068359375,2490.68994140625,2464.35009765625,2464.35009765625,386600,0.0,0.0,4796.27978515625,4842.06982421875,4785.8701171875,4839.81005859375,4287200000,0.0,0.0,0,1
2024-01-23,2478.320068359375,2482.840087890625,2464.239990234375,2478.610107421875,472300,0.0,0.0,4853.419921875,4868.41015625,4844.0498046875,4850.43017578125,4297610000,0.0,0.0,1,0
2024-01-24,2476.219970703125,2476.219970703125,2454.340087890625,2469.68994140625,395500,0.0,0.0,4856.7998046875,4866.47998046875,4844.3701171875,4864.60009765625,3912800000,0.0,0.0,0,1
2024-01-25,2467.72998046875,2474.010009765625,2452.360107421875,2470.340087890625,357200,0.0,0.0,4888.56005859375,4903.68017578125,4865.93994140625,4868.5498046875,4330030000,0.0,0.0,1,0
2024-01-26,2458.050048828125,2502.610107421875,2453.449951171875,2478.56005859375,292700,0.0,0.0,4886.66015625,4898.14990234375,4869.33984375,4894.16015625,4020430000,0.0,0.0,1,1
2024-01-29,2490.929931640625,2516.919921875,2483.81005859375,2500.64990234375,421800,0.0,0.0,4888.91015625,4906.68994140625,4881.47021484375,4890.97021484375,3353400000,0.0,0.0,1,1
2024-01-30,2523.679931640625,2528.5400390625,2498.81005859375,2498.81005859375,481800,0.0,0.0,4892.9501953125,4929.31005859375,4887.39990234375,4927.93017578125,3525160000,0.0,0.0,0,1
2024-01-31,2487.89990234375,2502.449951171875,2486.969970703125,2497.090087890625,437600,0.0,0.0,4925.89013671875,4931.08984375,4916.27001953125,4924.97021484375,3836130000,0.0,0.0,1,0
2024-02-01,2491.929931640625,2542.4599609375,2491.929931640625,2542.4599609375,751100,0.0,0.0,4899.18994140625,4906.75,4845.14990234375,4845.64990234375,4696120000,0.0,0.0,1,0
2024-02-02,2559.39990234375,2615.340087890625,2559.389892578125,2615.31005859375,588700,0.0,0.0,4861.10986328125,4906.97021484375,4853.52001953125,4906.18994140625,4386090000,0.0,0.0,1,1
2024-02-05,2612.77001953125,2612.77001953125,2562.5,2591.31005859375,511700,0.0,0.0,4916.06005859375,4975.2900390625,4907.990234375,4958.60986328125,3974350000,0.0,0.0,0,1
2024-02-06,2584.199951171875,2599.179931640625,2563.8701171875,2576.199951171875,411600,0.0,0.0,4957.18994140625,4957.18994140625,4918.08984375,4942.81005859375,4023640000,0.0,0.0,0,0
2024-02-07,2592.590087890625,2625.239990234375,2588.090087890625,2609.580078125,518200,0.0,0.0,4950.16015625,4957.77001953125,4934.8798828125,4954.22998046875,4440880000,0.0,0.0,1,1
2024-02-08,2620.260009765625,2629.510009765625,2610.2099609375,2620.320068359375,430000,0.0,0.0,4973.0498046875,4999.89013671875,4969.0498046875,4995.06005859375,4895590000,0.0,0.0,1,1
2024-02-13,2644.169921875,2656.8701171875,2640.9599609375,2649.639892578125,559400,0.0,0.0,5026.830078125,5048.39013671875,5016.830078125,5021.83984375,3805740000,0.0,0.0,1,0
2024-02-14,2609.60009765625,2627.31005859375,2601.989990234375,2620.419921875,543500,0.0,0.0,4967.93994140625,4971.2998046875,4920.31005859375,4953.169921875,4302190000,0.0,0.0,1,0
2024-02-15,2643.81005859375,2643.860107421875,2613.800048828125,2613.800048828125,621400,0.0,0.0,4976.43994140625,5002.52001953125,4956.4501953125,5000.6201171875,3845600000,0.0,0.0,0,1
2024-02-16,2635.6298828125,2648.760009765625,2625.010009765625,2648.760009765625,593800,0.0,0.0,5003.14013671875,5032.72021484375,4999.43994140625,5029.72998046875,4137970000,0.0,0.0,1,1
2024-02-19,2653.1201171875,2683.389892578125,2653.1201171875,2680.260009765625,422700,0.0,0.0,5031.1298828125,5038.7001953125,4999.52001953125,5005.56982421875,3833270000,0.0,0.0,1,0
2024-02-21,2656.919921875,2670.949951171875,2644.0400390625,2653.31005859375,562100,0.0,0.0,4989.31982421875,4993.7099609375,4955.02001953125,4975.509765625,4034880000,0.0,0.0,0,0
2024-02-22,2671.68994140625,2671.68994140625,2653.989990234375,2664.27001953125,456400,0.0,0.0,4963.02978515625,4983.2099609375,4946.0,4981.7998046875,3788390000,0.0,0.0,0,1
2024-02-23,2681.030029296875,2694.800048828125,2665.2099609375,2667.699951171875,415400,0.0,0.0,5038.830078125,5094.39013671875,5038.830078125,5087.02978515625,4051710000,0.0,0.0,0,1
2024-02-26,2657.35009765625,2659.60009765625,2629.780029296875,2647.080078125,530500,0.0,0.0,5100.919921875,5111.06005859375,5081.4599609375,5088.7998046875,3672790000,0.0,0.0,0,0
2024-02-27,2654.760009765625,2654.760009765625,2619.3798828125,2625.050048828125,574300,0.0,0.0,5093.0,5097.66015625,5068.91015625,5069.52978515625,3683930000,0.0,0.0,0,0
2024-02-28,2629.110107421875,2657.320068359375,2623.14990234375,2652.2900390625,421600,0.0,0.0,5074.60009765625,5080.68994140625,5057.2900390625,5078.18017578125,3925950000,0.0,0.0,1,1
2024-02-29,2643.47998046875,2647.56005859375,2628.6201171875,2642.360107421875,496100,0.0,0.0,5067.2001953125,5077.3701171875,5058.35009765625,5069.759765625,3789370000,0.0,0.0,0,1
2024-03-04,2664.52001953125,2682.800048828125,2662.320068359375,2674.27001953125,404000,0.0,0.0,5098.509765625,5140.330078125,5094.16015625,5137.080078125,4748110000,0.0,0.0,1,1
2024-03-05,2660.800048828125,2684.830078125,2649.35009765625,2649.39990234375,457200,0.0,0.0,5130.990234375,5149.669921875,5127.18017578125,5130.9501953125,4758440000,0.0,0.0,0,0
2024-03-06,2638.840087890625,2649.780029296875,2630.159912109375,2641.489990234375,379000,0.0,0.0,5110.52001953125,5114.5400390625,5056.81982421875,5078.64990234375,4418410000,0.0,0.0,1,0
2024-03-07,2653.97998046875,2660.260009765625,2633.570068359375,2647.6201171875,462900,0.0,0.0,5108.02978515625,5127.97021484375,5092.22021484375,5104.759765625,4559050000,0.0,0.0,0,0
2024-03-08,2676.7900390625,2688.0,2668.3798828125,2680.35009765625,454300,0.0,0.0,5132.3798828125,5165.6201171875,5128.2099609375,5157.35986328125,4137980000,0.0,0.0,1,1
2024-03-11,2665.580078125,2677.2099609375,2658.739990234375,2659.840087890625,389800,0.0,0.0,5164.4599609375,5189.259765625,5117.5,5123.68994140625,4208870000,0.0,0.0,0,0
2024-03-12,2673.469970703125,2686.139892578125,2659.719970703125,2681.81005859375,404000,0.0,0.0,5111.9599609375,5124.66015625,5091.14013671875,5117.93994140625,3896430000,0.0,0.0,1,1
2024-03-13,2694.7099609375,2701.449951171875,2679.5400390625,2693.570068359375,497200,0.0,0.0,5134.2998046875,5179.8701171875,5114.47998046875,5175.27001953125,4080510000,0.0,0.0,0,1
2024-03-14,2698.3701171875,2718.760009765625,2696.31005859375,2718.760009765625,609300,0.0,0.0,5173.490234375,5179.14013671875,5151.8798828125,5165.31005859375,4282890000,0.0,0.0,1,0
2024-03-15,2701.909912109375,2705.590087890625,2666.840087890625,2666.840087890625,582100,0.0,0.0,5175.14013671875,5176.85009765625,5123.2998046875,5150.47998046875,4687970000,0.0,0.0,0,0
2024-03-18,2678.52001953125,2688.070068359375,2665.280029296875,2685.840087890625,408200,0.0,0.0,5123.31005859375,5136.85986328125,5104.35009765625,5117.08984375,7753670000,0.0,0.0,1,0
2024-03-19,2673.570068359375,2673.570068359375,2645.139892578125,2656.169921875,695900,0.0,0.0,5154.77001953125,5175.60009765625,5145.47021484375,5149.419921875,4036220000,0.0,0.0,0,0
2024-03-20,2680.699951171875,2692.52001953125,2674.090087890625,2690.139892578125,720500,0.0,0.0,5139.08984375,5180.31005859375,5131.58984375,5178.509765625,4031760000,0.0,0.0,1,1
2024-03-21,2731.179931640625,2755.449951171875,2724.25,2754.860107421875,823700,0.0,0.0,5181.68994140625,5226.18994140625,5171.5498046875,5224.6201171875,4064850000,0.0,0.0,1,1
2024-03-22,2751.14990234375,2763.06005859375,2738.179931640625,2748.56005859375,509500,0.0,0.0,5253.43017578125,5261.10009765625,5240.66015625,5241.52978515625,4207730000,0.0,0.0,0,0
2024-03-25,2756.590087890625,2763.6298828125,2731.699951171875,2737.570068359375,489600,0.0,0.0,5242.47998046875,5246.08984375,5229.8701171875,5234.18017578125,3374700000,0.0,0.0,0,0
2024-03-26,2756.419921875,2779.39990234375,2752.27001953125,2757.090087890625,448300,0.0,0.0,5219.52001953125,5229.08984375,5216.08984375,5218.18994140625,3331360000,0.0,0.0,1,0
2024-03-27,2745.0,2762.030029296875,2745.0,2755.110107421875,510600,0.0,0.0,5228.85009765625,5235.16015625,5203.419921875,5203.580078125,3871790000,0.0,0.0,1,0
2024-03-28,2753.219970703125,2756.860107421875,2742.679931640625,2745.820068359375,419300,0.0,0.0,5226.31005859375,5249.259765625,5213.919921875,5248.490234375,3850500000,0.0,0.0,0,1
2024-03-29,2757.27001953125,2757.550048828125,2739.1201171875,2746.6298828125,495500,0.0,0.0,5248.02978515625,5264.85009765625,5245.81982421875,5254.35009765625,3998270000,0.0,0.0,0,1
2024-04-02,2744.14990234375,2760.330078125,2737.18994140625,2753.159912109375,630400,0.0,0.0,5257.97021484375,5263.9501953125,5229.2001953125,5243.77001953125,3325930000,0.0,0.0,1,0
